251572_at,NA,
251573_at,NA,
251574_at,PDCB5,
251575_at,ATBZIP61,
251575_at,BZIP61,
251576_at,NA,
251577_at,RTM3,
251578_at,NA,
251579_at,ATBET11,
251579_at,ATBS14A,
251579_at,BET11,
251579_at,BS14A,
251580_at,NA,
251581_at,NA,
251582_at,NA,
251583_at,NA,
251584_at,TTL4,
251585_at,NA,
251586_at,GIS,
251587_at,NA,
251588_at,NA,
251589_at,SINAT2,
251590_at,AGP23,
251590_at,ATAGP23,
251591_at,NA,
251592_at,NTT,
251592_at,WIP2,
251593_at,NRPA1,
251594_at,NA,
251595_at,NA,
251596_at,LPAT2,
251597_at,NA,
251598_at,NA,
251599_at,ADSS,
251600_at,NA,
251601_at,NA,
251602_at,NA,
251603_at,NA,
251604_at,NA,
251605_at,NA,
251606_at,NA,
251607_at,NA,
251608_at,GIG1,
251608_at,OSD1,
251608_at,UVI4-LIKE,
251609_at,NA,
251610_at,NA,
251611_at,NA,
251612_at,NA,
251613_at,NA,
251614_at,NA,
251615_at,NA,
251616_at,NA,
251617_at,NA,
251618_at,NA,
251619_at,NA,
251620_at,NA,
251621_at,NA,
251622_at,NA,
251623_at,AGL18,
251624_at,NA,
251625_at,AtPR2,
251625_at,BG2,
251625_at,BGL2,
251625_at,PR-2,
251625_at,PR2,
251626_at,NA,
251627_at,BG1,
251628_at,ATEIF3E-1,
251628_at,ATINT6,
251628_at,EIF3E,
251628_at,INT-6,
251628_at,INT6,
251628_at,TIF3E1,
251629_at,ATVLN3,
251629_at,VLN3,
251630_at,NA,
251631_at,OTP84,
251632_at,NA,
251633_at,NA,
251634_at,NA,
251635_at,ADPG1,
251636_at,ATCPK32,
251636_at,CDPK32,
251636_at,CPK32,
251637_at,NA,
251638_at,NA,
251639_at,NAGK,
251640_at,NA,
251641_at,NA,
251642_at,AtSIP2,
251642_at,RS2,
251642_at,SIP2,
251643_at,AGK2,
251643_at,GK-2,
251644_at,NA,
251645_at,NA,
251646_at,NA,
251647_at,NA,
251648_at,NA,
251649_at,ACA11,
251650_at,NA,
251651_at,NA,
251652_at,NA,
251653_at,BOP1,
251654_at,SDP1-LIKE,
251655_at,NA,
251656_at,NA,
251657_at,NA,
251658_at,NA,
251659_at,BIGYIN,
251659_at,FIS1A,
251660_at,NA,
251661_at,SIP2,
251661_at,SIP2;1,
251662_at,NRPE5,
251662_at,RPB5B,
251663_at,NA,
251664_at,ACSF,
251664_at,CHL27,
251664_at,CRD1,
251665_at,ARR9,
251665_at,ATRR4,
251666_at,CBL,
251667_at,AtCBF5,
251667_at,AtNAP57,
251667_at,CBF5,
251667_at,NAP57,
251668_at,NA,
251669_at,BPG2,
251670_at,PrfB3,
251671_at,NA,
251672_at,AGL16,
251673_at,BG3,
251674_at,NA,
251675_at,ATINO80,
251675_at,INO80,
251676_at,NA,
251677_at,BHLH039,
251677_at,ORG3,
251677_at,BHLH039,
251677_at,ORG3,
251678_at,EDA7,
251679_at,NA,
251680_at,NA,
251681_at,NA,
251682_s_at,NA,
251683_at,NA,
251684_at,NA,
251685_at,NA,
251686_at,ATATG18D,
251686_at,ATG18D,
251686_at,ATATG18D,
251686_at,ATG18D,
251687_at,NA,
251688_at,NA,
251689_at,NA,
251690_at,NA,
251691_at,NA,
251692_s_at,NA,
251693_at,NA,
251694_s_at,NA,
251695_at,NA,
251696_at,NA,
251697_at,NA,
251698_at,NA,
251699_at,CYP94D2,
251700_at,SEC15A,
251701_at,NA,
251702_at,BZIP49,
251703_at,NA,
251704_at,NA,
251705_at,ATWRKY70,
251705_at,WRKY70,
251706_at,NA,
251707_at,HINT1,
251707_at,HIT3,
251708_at,NA,
251709_at,ARR17,
251709_at,RR17,
251710_at,NA,
251711_at,PIP5K4,
251712_at,NA,
251713_at,NA,
251714_at,NA,
251715_at,NA,
251716_at,NA,
251717_at,LAF3,
251717_at,LAF3,
251718_at,IMK3,
251718_at,MRLK,
251719_at,NA,
251720_at,NA,
251721_s_at,NA,
251722_at,NA,
251723_at,NA,
251724_at,NA,
251725_at,NA,
251726_at,NA,
251727_at,NA,
251728_at,NA,
251729_at,NA,
251730_at,NA,
251731_at,NA,
251732_at,PRA1.B1,
251733_at,CCH,
251734_at,NA,
251735_at,ATFER3,
251735_at,FER3,
251736_at,NA,
251737_at,NA,
251738_at,ATEIF3C-1,
251738_at,ATTIF3C1,
251738_at,EIF3C,
251738_at,EIF3C-1,
251738_at,TIF3C1,
251739_at,CAN,
251740_at,ROC2,
251741_at,UGP3,
251742_at,NA,
251743_at,NA,
251744_at,NA,
251745_at,ATSZF1,
251745_at,SZF1,
251746_at,NA,
251747_at,NA,
251748_at,NA,
251749_at,NA,
251750_at,NA,
251751_at,NA,
251752_at,ATPROT2,
251752_at,PROT2,
251753_at,NA,
251754_at,NA,
251755_at,NA,
251756_at,NA,
251757_at,NA,
251758_at,WLIM2b,
251758_at,WLIM2b,
251759_at,ATDFD,
251759_at,DFD,
251759_at,FPGS3,
251759_at,ATDFD,
251759_at,DFD,
251759_at,FPGS3,
251760_at,NA,
251761_at,NA,
251762_at,SBPASE,
251763_at,AtMYB109,
251763_at,MYB109,
251764_at,EPC1,
251765_at,NA,
251766_at,NA,
251767_at,NA,
251768_at,NA,
251769_at,ATCRR3,
251769_at,CCR3,
251770_at,ATJRG21,
251770_at,JRG21,
251771_at,ATCSLA14,
251771_at,CSLA14,
251772_at,NA,
251773_at,NA,
251774_at,NA,
251775_s_at,NA,
251776_at,eIF6A,
251776_at,emb1624,
251777_s_at,NA,
251778_at,ATROPGEF6,
251778_at,ROPGEF6,
251779_at,NA,
251780_s_at,NA,
251781_at,ABCB20,
251781_at,PGP20,
251782_at,ATHEX2,
251782_at,HEXO1,
251783_at,RPL23A2,
251783_at,RPL23AB,
251784_at,PPL1,
251785_at,ABCG19,
251785_at,ATWBC19,
251785_at,WBC19,
251786_at,ATMKP1,
251786_at,MKP1,
251787_at,NA,
251788_at,NA,
251789_at,PBL1,
251790_at,NA,
251791_at,ATEXP16,
251791_at,ATEXPA16,
251791_at,ATHEXP,
251791_at,EXP16,
251791_at,EXPA16,
251792_at,NA,
251793_at,NA,
251794_at,NA,
251795_at,NA,
251796_at,ATTSC13,
251796_at,CER10,
251796_at,ECR,
251796_at,TSC13,
251797_at,AGF2,
251797_at,AHL15,
251798_at,At-SCL30,
251798_at,SCL30,
251799_at,NA,
251800_at,RBL,
251801_at,ATCTIMC,
251801_at,CYTOTPI,
251801_at,TPI,
251802_at,UBC14,
251803_at,NA,
251804_at,NA,
251805_at,SDIR1,
251806_at,OBP3,
251807_at,OVA1,
251807_at,OVA1,
251808_at,AP-3,
251808_at,PAT2,
251809_at,NA,
251810_at,PDE329,
251811_at,SMZ,
251812_at,NA,
251813_at,TON1,
251813_at,TON1A,
251814_at,LHCA1,
251815_at,ATGRXCP,
251815_at,CXIP1,
251816_at,TON1B,
251817_at,ARA-6,
251817_at,ARA6,
251817_at,ATRAB5C,
251817_at,ATRABF1,
251817_at,RABF1,
251818_at,ATVPS33,
251818_at,VPS33,
251819_at,PGPS2,
251820_at,GSTL2,
251821_at,NA,
251822_at,NA,
251823_at,NA,
251824_at,ABCG16,
251825_at,ABCG17,
251826_at,ABCG18,
251827_at,A11,
251827_at,CFI,
251827_at,TT5,
251828_at,NA,
251829_at,NA,
251830_at,ATPURM,
251830_at,EMB2818,
251830_at,PUR5,
251830_at,ATPURM,
251830_at,EMB2818,
251830_at,PUR5,
251831_at,NA,
251832_at,ATEXO70H1,
251832_at,EXO70H1,
251833_at,NA,
251834_at,NA,
251835_at,NA,
251836_at,NA,
251837_s_at,NA,
251838_at,NA,
251839_at,PLA,
251839_at,PLP7,
251839_at,pPLAIIIbeta,
251840_at,ATPDI1,
251840_at,ATPDIL1-3,
251840_at,PDI1,
251840_at,PDIL1-3,
251841_at,NA,
251842_at,NA,
251843_x_at,ATHRGP1,
251843_x_at,HRGP1,
251844_at,NA,
251845_at,ABCF4,
251845_at,ATGCN4,
251845_at,GCN4,
251846_at,HTA11,
251847_at,TRP3,
251847_at,TSA1,
251848_at,ATBZIP25,
251848_at,BZIP25,
251848_at,BZO2H4,
251849_at,BGT,
251849_at,GCN5,
251849_at,HAC3,
251849_at,HAG01,
251849_at,HAG1,
251849_at,HAT1,
251850_at,FBL17,
251851_at,ATSMC1,
251851_at,SMC1,
251851_at,TTN8,
251852_at,NA,
251853_at,NA,
251854_at,NA,
251855_at,SETH3,
251856_at,AMP1,
251856_at,COP2,
251856_at,HPT,
251856_at,MFO1,
251856_at,PT,
251857_at,NA,
251858_at,PIP2;5,
251858_at,PIP2D,
251859_at,NA,
251860_at,ATGR2,
251860_at,EMB2360,
251860_at,GR,
251861_at,BME3,
251861_at,BME3-ZF,
251861_at,GATA8,
251862_at,ATPUB14,
251862_at,PUB14,
251863_at,ARK1,
251863_at,AtKINUc,
251863_at,CAE1,
251863_at,MRH2,
251864_at,PMR6,
251865_at,NA,
251866_at,emb1967,
251867_at,SKIP5,
251867_at,SKP5,
251868_at,RPB5E,
251869_at,NA,
251870_at,NA,
251871_at,NA,
251872_at,NA,
251873_at,SUA,
251874_at,NA,
251875_at,NA,
251876_at,ATBTAF1,
251876_at,BTAF1,
251876_at,CHA16,
251876_at,CHR16,
251876_at,RGD3,
251877_at,ATVAMP727,
251877_at,VAMP727,
251878_at,NA,
251879_at,NA,
251880_at,NA,
251881_at,NA,
251882_at,ATPTR1,
251882_at,PTR1,
251883_at,NA,
251884_at,NA,
251885_at,HCEF1,
251886_at,TBL36,
251887_at,ATFIP37,
251887_at,FIP37,
251888_at,NA,
251889_at,NA,
251890_at,SCR,
251890_at,SGR1,
251891_at,ASML1,
251891_at,ATWRI1,
251891_at,WRI,
251891_at,WRI1,
251892_at,ASML1,
251892_at,ATWRI1,
251892_at,WRI,
251892_at,WRI1,
251893_at,AtSAC3C,
251893_at,SAC3C,
251894_at,AtSAC3C,
251894_at,SAC3C,
251895_at,ATCHITIV,
251895_at,ATEP3,
251895_at,CHIV,
251895_at,EP3,
251896_at,NA,
251897_at,NA,
251898_at,AP3,
251898_at,ATAP3,
251899_at,NA,
251900_at,SRS6,
251901_at,NA,
251902_at,ATPUMP1,
251902_at,ATUCP1,
251902_at,PUMP1,
251902_at,UCP,
251902_at,UCP1,
251903_at,NA,
251904_at,NA,
251905_at,AGD6,
251906_at,ATCHX20,
251906_at,CHX20,
251907_at,ATGCP4,
251907_at,GCP4,
251908_at,NA,
251909_at,TRFL4,
251910_at,NA,
251911_at,NA,
251912_at,NA,
251913_at,NA,
251914_at,NA,
251915_at,NA,
251916_at,NA,
251917_at,NA,
251918_at,NA,
251919_at,Fes1B,
251920_at,PYRR,
251920_at,UPP,
251921_at,NA,
251922_at,NA,
251923_at,AKR4C11,
251924_at,NA,
251925_at,NA,
251926_at,NA,
251927_at,NA,
251928_at,NA,
251929_at,SIG3,
251929_at,SIGC,
251930_at,ATRBL4,
251930_at,RBL4,
251931_at,NA,
251932_at,DEI1,
251932_at,PAS1,
251933_at,NA,
251934_at,NA,
251935_at,FLN1,
251936_at,MEE40,
251937_at,NA,
251938_at,NA,
251939_at,NA,
251940_at,LOG4,
251941_at,NA,
251942_at,ABCG37,
251942_at,ATPDR9,
251942_at,PDR9,
251942_at,PIS1,
251943_at,At-RS2Z,
251943_at,RS2Z32,
251943_at,RSZ32,
251943_at,At-RS2Z,
251943_at,RS2Z32,
251943_at,RSZ32,
251944_at,ABCG20,
251945_at,ATUXS1,
251945_at,UXS1,
251946_at,NA,
251947_at,NA,
251948_at,NA,
251949_at,NA,
251950_at,NA,
251951_s_at,NA,
251952_at,NA,
251953_at,NA,
251954_at,NA,
251955_at,NA,
251956_at,CP29,
251957_at,NA,
251958_at,NA,
251959_at,NA,
251960_at,ATRAB8,
251960_at,AtRABE1a,
251960_at,AtRab8B,
251960_at,RAB8,
251961_at,AtPPa4,
251961_at,PPa4,
251962_at,PIP2,
251962_at,PIP2;1,
251962_at,PIP2A,
251963_at,AFC1,
251963_at,AME2,
251963_at,FC1,
251964_at,NA,
251965_at,NA,
251966_at,NA,
251967_at,NA,
251968_at,NA,
251969_at,CYP97C1,
251969_at,LUT1,
251970_at,UGT73D1,
251971_at,UGT73C7,
251972_at,NA,
251973_at,NodGS,
251974_at,AtMYB27,
251974_at,MYB27,
251975_at,NA,
251976_at,AtRLP45,
251976_at,RLP45,
251977_at,NA,
251978_at,CYP71B30P,
251979_at,NA,
251980_at,NA,
251981_at,NA,
251982_at,NA,
251983_at,NA,
251984_at,ATPAL2,
251984_at,PAL2,
251985_at,NA,
251986_at,NA,
251987_at,CYP71B5,
251988_at,CYP71B31,
251989_at,LOS4,
251990_at,NA,
251991_at,NF-YB10,
251992_at,RIP4,
251993_at,NA,
251994_at,KIPK,
251995_at,ELL1,
251995_at,FK,
251995_at,HYD2,
251996_at,BGAL2,
251997_at,RPL24,
251997_at,RPL24B,
251997_at,STV1,
251998_at,UPL7,
251999_at,NA,
252000_at,NA,
252001_at,FTSZ2-2,
252002_at,NA,
252003_at,ZPR3,
252004_at,ATPAP20,
252004_at,PAP20,
252004_at,ATPAP20,
252004_at,PAP20,
252005_at,ATPAP21,
252005_at,PAP21,
252006_at,ATPAP22,
252006_at,PAP22,
252007_at,NA,
252008_at,NA,
252009_at,NA,
252010_at,NA,
252011_at,ACA1,
252011_at,ATACA1,
252011_at,CAH1,
252011_at,ACA1,
252011_at,ATACA1,
252011_at,CAH1,
252012_at,NA,
252013_at,NA,
252014_at,NA,
252015_at,NA,
252016_at,NA,
252017_at,CYP76G1,
252018_at,AtPP2-A15,
252018_at,PP2-A15,
252019_at,NA,
252020_at,ASK6,
252020_at,SK6,
252021_at,NA,
252022_at,NA,
252023_at,NA,
252024_at,ATMDAR1,
252024_at,MDAR1,
252025_at,NA,
252026_at,SRPK4,
252027_at,ATELP,
252027_at,ATELP1,
252027_at,ATVSR1,
252027_at,BP-80,
252027_at,BP80,
252027_at,BP80-1;1,
252027_at,BP80B,
252027_at,GFS1,
252027_at,VSR1,
252027_at0,VSR1;1,
252028_at,NA,
252029_s_at,NA,
252030_at,NA,
252031_at,NA,
252032_at,NA,
252033_at,NA,
252034_at,NA,
252035_at,KCS15,
252036_at,NA,
252037_at,ATCML9,
252037_at,CAM9,
252037_at,CML9,
252038_at,NA,
252039_at,NA,
252040_at,NA,
252041_at,ATRPB13.6,
252041_at,NRPB11,
252041_at,NRPD11,
252041_at,NRPE11,
252042_at,NA,
252043_at,NA,
252044_at,ATOEP7,
252044_at,OEP7,
252045_at,PUB22,
252046_at,NA,
252047_at,NA,
252048_at,NA,
252049_at,NA,
252050_at,NA,
252051_at,NA,
252052_at,AtcwINV2,
252052_at,CWINV2,
252053_at,ATSYP122,
252053_at,SYP122,
252053_at,ATSYP122,
252053_at,SYP122,
252054_at,ATOFP18,
252054_at,OFP18,
252055_at,NA,
252056_at,EMB2167,
252056_at,ERD16,
252056_at,HAP4,
252056_at,UBQ1,
252057_at,NA,
252058_at,NA,
252059_at,MMZ4,
252059_at,UEV1D,
252059_at,UEV1D-4,
252059_at,MMZ4,
252059_at,UEV1D,
252059_at,UEV1D-4,
252059_at,MMZ4,
252059_at,UEV1D,
252059_at,UEV1D-4,
252060_at,ATPAD4,
252060_at,PAD4,
252061_at,NA,
252062_at,NA,
252063_at,LTP12,
252064_at,NA,
252065_at,NPU,
252066_at,FER,
252067_at,NA,
252068_at,NA,
252069_s_at,NA,
252070_at,AtSDR2,
252070_at,SDR2,
252071_at,NA,
252072_at,NA,
252073_at,NA,
252074_at,NA,
252075_at,NA,
252076_at,NA,
252077_at,NA,
252078_at,IMK2,
252079_at,ATWNK5,
252079_at,WNK5,
252079_at,ZIK1,
252080_at,NA,
252081_at,AT-HSFA7A,
252081_at,HSFA7A,
252082_at,NA,
252083_at,ATBZIP24,
252083_at,BZIP24,
252084_at,ASAT1,
252084_at,ATASAT1,
252084_at,ATSAT1,
252085_s_at,NA,
252086_at,NA,
252087_at,chx28,
252088_at,NA,
252089_at,NA,
252090_at,NA,
252091_at,NA,
252092_at,ATSSL4,
252092_at,SSL4,
252093_at,NA,
252094_at,PAD1,
252095_at,NA,
252096_at,NA,
252097_at,NA,
252098_at,NA,
252099_at,NA,
252100_at,NA,
252101_at,NA,
252102_at,LTI30,
252102_at,XERO2,
252103_at,NA,
252104_at,RHD4,
252105_at,NA,
252106_at,ATGLR3.6,
252106_at,GLR3.6,
252107_at,TMT3,
252108_at,NA,
252109_at,NA,
252110_at,NA,
252111_at,NA,
252112_at,NA,
252113_at,NA,
252114_at,NA,
252115_at,LTP5,
252116_at,NA,
252117_at,SSL5,
252117_at,YLS2,
252118_at,NA,
252119_at,ATTRX,
252119_at,ATTRX1,
252119_at,TRX1,
252120_at,NA,
252121_at,GMD2,
252121_at,MUR1,
252121_at,MUR_1,
252122_at,NA,
252123_at,F3'H,
252123_at,F3H,
252123_at,TT6,
252124_at,NA,
252125_at,RTH,
252126_at,ZAR1,
252127_at,PLP3a,
252128_at,GATA18,
252128_at,HAN,
252128_at,MNP,
252129_at,AtHB28,
252129_at,HB28,
252129_at,ZHD7,
252130_at,OEC33,
252130_at,PSBO-2,
252130_at,PSBO2,
252131_at,BCS1,
252132_at,NA,
252133_at,NA,
252134_at,NA,
252135_at,ATCOR413-PM2,
252135_at,COR413-PM2,
252136_at,CML41,
252137_at,XERO1,
252138_at,NA,
252139_at,NA,
252140_at,NA,
252141_at,NA,
252142_at,NA,
252143_at,NA,
252144_at,NA,
252145_at,NA,
252146_at,NA,
252147_at,NA,
252148_at,NA,
252149_at,NA,
252150_at,VPS35C,
252151_at,NA,
252152_at,NA,
252153_at,NA,
252154_at,NA,
252155_at,NA,
252156_at,NA,
252157_at,NA,
252158_at,CRK,
252159_at,NA,
252160_at,NA,
252161_at,NA,
252162_at,NA,
252163_at,NA,
252164_at,NA,
252165_at,NA,
252166_at,SNRK2-2,
252166_at,SNRK2.2,
252166_at,SPK-2-2,
252166_at,SRK2D,
252167_at,NA,
252168_at,ATMES10,
252168_at,MES10,
252169_at,NA,
252170_at,HR4,
252171_at,NA,
252172_at,NA,
252173_at,NA,
252174_at,NA,
252175_at,AtIDD2,
252175_at,IDD2,
252176_at,NA,
252177_at,NA,
252178_at,BEH1,
252179_at,GATL2,
252180_at,ICK2,
252180_at,KRP2,
252181_at,NA,
252182_at,U1-70K,
252182_at,U1SNRNP,
252183_at,UGT72E1,
252184_at,CLM,
252184_at,CYP90B1,
252184_at,DWF4,
252184_at,PSC1,
252184_at,SAV1,
252184_at,SNP2,
252185_at,NA,
252186_at,NA,
252187_at,NA,
252188_at,NA,
252189_at,CYCD3;3,
252190_at,NA,
252191_at,NA,
252192_at,ATCKA2,
252192_at,CKA2,
252193_at,MYB77,
252194_at,ATPEN3,
252194_at,PEN3,
252194_at,PTEN2B,
252195_at,NA,
252196_at,NA,
252197_at,NA,
252198_x_at,NA,
252199_at,NA,
252200_at,NA,
252201_at,NA,
252202_at,NA,
252203_at,NA,
252204_at,NA,
252205_at,NA,
252206_at,ATCEN2,
252206_at,CEN1,
252206_at,CEN2,
252207_at,NA,
252208_at,NA,
252209_at,NA,
252210_at,OBP1,
252211_at,IRX15,
252212_at,MAPKKK20,
252212_at,MKKK20,
252213_at,NA,
252214_at,ATERF#011,
252214_at,CEJ1,
252214_at,DEAR1,
252215_at,KICP-02,
252216_at,NA,
252217_at,NA,
252218_at,NA,
252219_at,NA,
252220_at,LBD38,
252221_at,NA,
252222_at,NA,
252223_at,ATTRB3,
252223_at,TBP2,
252223_at,TRB3,
252224_at,ARLA1B,
252224_at,ATARLA1B,
252225_at,NA,
252226_at,NA,
252227_at,NA,
252228_at,ATVDAC5,
252228_at,VDAC5,
252229_at,NA,
252230_at,NA,
252231_at,NA,
252232_at,AtbZIP5,
252232_at,bZIP5,
252233_at,ATMYB84,
252233_at,MYB84,
252233_at,RAX3,
252234_at,ATPSK3,
252234_at,ATPSK4,
252234_at,PSK4,
252235_at,NA,
252236_at,NA,
252237_at,NA,
252238_at,NA,
252239_at,NA,
252240_at,NA,
252241_at,NA,
252242_at,VFB2,
252243_at,NA,
252244_at,NA,
252245_at,NA,
252246_at,NA,
252247_at,NA,
252248_at,AtRLP44,
252248_at,RLP44,
252249_at,NA,
252250_at,NA,
252251_at,NA,
252252_at,RID3,
252253_at,NA,
252254_at,DMS3,
252254_at,IDN1,
252255_at,NA,
252256_at,At-SR34a,
252256_at,SR34a,
252256_at,SRp34a,
252256_at,At-SR34a,
252256_at,SR34a,
252256_at,SRp34a,
252257_at,NA,
252258_at,NA,
252259_at,NA,
252260_at,NA,
252261_at,RDR6,
252261_at,SDE1,
252261_at,SGS2,
252262_at,NA,
252263_at,NA,
252264_at,ATG13,
252265_at,DIN11,
252266_at,NA,
252267_at,NA,
252268_at,NA,
252269_at,LSU1,
252270_at,NA,
252271_s_at,NA,
252272_at,BAM2,
252273_at,AtWDR5a,
252273_at,WDR5a,
252274_at,ATBCAT-3,
252274_at,BCAT3,
252275_at,ATUBP26,
252275_at,SUP32,
252275_at,UBP26,
252276_at,NA,
252277_at,NACA2,
252278_at,ANAC062,
252278_at,NAC062,
252278_at,NTL6,
252279_at,ACS9,
252279_at,AtACS9,
252279_at,ETO3,
252280_at,iqd21,
252281_at,NA,
252282_at,PGL2,
252283_at,NA,
252284_at,NA,
252285_at,NA,
252286_at,NA,
252287_at,NA,
252288_at,NA,
252289_at,NA,
252290_at,NA,
252291_s_at,NA,
252292_at,NA,
252293_at,NA,
252294_at,ATBBC1,
252294_at,BBC1,
252294_at,RSU2,
252295_at,NA,
252296_at,NA,
252297_at,EMB1080,
252298_at,NA,
252299_at,NA,
252300_at,NA,
252301_at,NA,
252302_at,NA,
252303_at,NA,
252304_at,NA,
252305_at,emb1796,
252306_at,NA,
252307_at,NA,
252308_at,NA,
252309_at,NA,
252310_at,NA,
252311_at,NA,
252312_at,iqd15,
252313_at,CID10,
252314_at,NA,
252315_at,ATCXE12,
252315_at,CXE12,
252316_at,ATCXE13,
252316_at,CXE13,
252317_at,DCF,
252318_at,GSA2,
252319_at,NA,
252320_at,XTH11,
252321_at,NA,
252322_at,NA,
252323_at,KING1,
252324_at,NA,
252325_at,AHAS,
252325_at,ALS,
252325_at,CSR1,
252325_at,IMR1,
252325_at,TZP5,
252326_at,AtCAL2,
252326_at,GAMMA,
252327_at,AtSWEET11,
252327_at,SWEET11,
252328_at,NA,
252329_at,NA,
252330_at,NA,
252331_s_at,NA,
252332_at,NA,
252333_at,NA,
252334_at,PHT3;2,
252335_at,NA,
252336_at,NA,
252337_at,CDC2,
252337_at,CDC2A,
252337_at,CDC2AAT,
252337_at,CDK2,
252337_at,CDKA1,
252337_at,CDKA;1,
252338_at,ATMAPR3,
252338_at,ATMP2,
252338_at,MAPR3,
252338_at,MSBP2,
252339_at,NA,
252340_at,AtMYB45,
252340_at,MYB45,
252341_at,NA,
252342_at,NA,
252343_at,NPC6,
252344_s_at,NA,
252345_at,NA,
252346_at,NA,
252347_at,RSU1,
252348_at,NA,
252349_at,APC8,
252349_at,CDC23,
252350_at,ATATM,
252350_at,ATM,
252350_at,PIG1,
252351_at,NA,
252352_at,NA,
252353_at,NA,
252354_at,ALDH10A9,
252355_at,BIR6,
252356_at,NA,
252357_at,NA,
252358_at,NA,
252359_at,NA,
252360_at,NA,
252361_at,NA,
252362_at,PDE312,
252362_at,PTAC10,
252362_at,PDE312,
252362_at,PTAC10,
252363_at,NA,
252364_at,NA,
252365_at,CEP3,
252366_at,NA,
252367_at,ATBT2,
252367_at,BT2,
252368_at,CYP94B3,
252369_at,NA,
252370_at,NA,
252371_at,NA,
252372_at,ALDH2,
252372_at,ALDH2A,
252372_at,ALDH2B4,
252373_at,ATEDS1,
252373_at,EDS1,
252374_at,ARR5,
252374_at,ATRR2,
252374_at,IBC6,
252374_at,RR5,
252375_at,ARAC8,
252375_at,ATRAC8,
252375_at,ATROP10,
252375_at,ROP10,
252376_at,ATGLDH,
252376_at,GLDH,
252377_at,NA,
252378_at,NA,
252379_at,ABCA2,
252379_at,ATATH1,
252379_at,ATH1,
252380_at,ABCA3,
252380_at,ATATH2,
252380_at,ATH2,
252381_s_at,NA,
252382_at,ABCA6,
252382_at,ATATH5,
252382_at,ATH5,
252383_at,ABCA7,
252383_at,ATATH6,
252383_at,ATH6,
252384_at,NA,
252385_at,ATVPS29,
252385_at,MAG1,
252385_at,VPS29,
252386_at,NA,
252387_at,NA,
252388_at,NA,
252389_at,SDH7,
252389_at,SDH7A,
252390_at,NA,
252391_at,CHL,
252392_s_at,NA,
252393_at,NA,
252394_at,NA,
252395_at,AHA4,
252395_at,HA4,
252396_at,NA,
252397_at,NA,
252398_at,SIS3,
252399_at,ATCNGC16,
252399_at,CNGC16,
252400_at,NA,
252401_at,NA,
252402_s_at,NA,
252403_at,NA,
252404_at,EDD,
252404_at,EDD1,
252405_at,NA,
252406_at,NA,
252407_at,MDH,
252407_at,pNAD-MDH,
252408_at,ATMYB94,
252408_at,ATMYBCP70,
252408_at,MYB94,
252409_at,NA,
252410_at,ATNOA1,
252410_at,ATNOS1,
252410_at,NOA1,
252410_at,NOS1,
252410_at,RIF1,
252411_at,PEX11B,
252412_at,NA,
252413_at,NA,
252414_at,ATPS3,
252414_at,AtG3Pp1,
252414_at,G3Pp1,
252414_at,PS3,
252415_at,ASN1,
252415_at,AT-ASN1,
252415_at,DIN6,
252416_at,ATSMC2,
252417_at,NA,
252418_at,NA,
252419_at,NA,
252420_at,NA,
252421_at,NA,
252422_at,NA,
252423_at,NA,
252424_at,NA,
252425_at,AtTCP14,
252425_at,TCP14,
252426_at,NA,
252427_at,PYE,
252428_at,NA,
252429_at,CDF3,
252430_at,CAB4,
252430_at,LHCA4,
252431_at,MAG2,
252432_at,NA,
252433_at,NA,
252434_s_at,NA,
252435_at,NA,
252436_x_at,NA,
252437_at,NA,
252438_at,PHS1,
252439_at,NA,
252440_at,TIP5;1,
252441_at,PTAC16,
252442_at,DUT1,
252443_at,NA,
252444_at,PHT4;3,
252444_at,PHT4;3,
252445_at,NA,
252446_at,NA,
252447_at,NA,
252448_at,NA,
252449_at,ftsh7,
252450_s_at,NA,
252451_at,NA,
252452_at,NA,
252453_at,NA,
252454_at,NA,
252455_at,NA,
252456_at,NA,
252457_at,NA,
252458_at,NA,
252459_s_at,NA,
252460_at,NA,
252461_at,NA,
252462_at,NA,
252463_at,NA,
252464_at,NA,
252465_x_at,NA,
252466_x_at,NA,
252467_at,NA,
252468_at,ATPHS2,
252468_at,PHS2,
252469_at,NA,
252470_at,NA,
252471_at,TOPP5,
252472_at,ATRAB-A2C,
252472_at,ATRAB11A,
252472_at,ATRABA2C,
252472_at,RAB-A2C,
252472_at,RABA2c,
252473_s_at,NA,
252474_at,NA,
252475_s_at,NA,
252476_at,NA,
252477_at,NA,
252478_at,NA,
252479_at,TIM9,
252479_at,emb2474,
252480_at,ATMBD5,
252480_at,MBD05,
252480_at,MBD5,
252481_at,NA,
252482_at,UGT76E11,
252483_at,NA,
252484_at,NA,
252485_at,RPP13,
252486_at,ATPUB13,
252486_at,PUB13,
252487_at,UGT76E12,
252488_at,NA,
252489_at,NA,
252490_at,NA,
252491_at,NA,
252492_at,1-Mar,
252492_at,TOC75-III,
252493_at,NA,
252494_at,NA,
252495_at,NA,
252496_at,CRR2,
252497_at,NA,
252498_at,NA,
252499_s_at,NA,
252500_at,NA,
252501_at,NA,
252502_at,COPT2,
252503_at,NA,
252504_at,ATTRP2,
252504_at,TRFL1,
252504_at,TRP2,
252505_at,NA,
252506_at,ATUTR5,
252506_at,UTR5,
252507_at,NUDT9,
252507_at,aTNUDT9,
252508_at,NA,
252509_at,NA,
252510_at,NA,
252511_at,NA,
